Dato;Rute;Turnummer;Busnummer;Nummerplade;Vagt-nummer;Vagt-nummer (REALTID);Køretøjs rotations-nummer;Køretøjs rotations-nummer (REALTID);Køretøjs rotations-startsted;Enhed (IMEI-nr.);Enhed (realtids data-ID);Retning;Entrepenør;Klient (Softwareudbyder);Klient (Softwareprodukt);Klient (Softwareversion);Første stop (PLANLAGT);Første stop (REALTID);Sidste stop (PLANLAGT);Sidste stop (REALTID);Tur-realtid-type;Afgang (første stop) (PLANLAGT);Afgang (første stop) (REALTID);Afgang (første stop) - Forsinkelse;Ankomst (Sidste stop) (PLANLAGT);Ankomst (sidste stop) (REALTID);Ankomst (sidste stop) - Forsinkelse;Destination;Forsinkelse (Maksimum);Forsinkelse (Minimum);Distance (PLANLAGT) (km);Distance (REALTID) (km);km/t max.;Køretøjs-kategori (PLANLAGT);Køretøjs-kategori (REALTID);Operatør;Bemærkning;Telefonnummer;Sammenfaldende;Alle stop betjent;Realtids-data findes
3-9-2017;Bus 110;69;8384;rsd-tb-8384;;;;;;355217061784634;26;1;0001;HaCon;Smart ITCS client;2.6.1;Assens Rtb. (Assens Kommune);Assens Rtb. (Assens Kommune);OBC Plads A ank. (Odense Kommune);OBC Plads A ank. (Odense Kommune);SCHEDULED;17:54;17:57;3;19:11;19:10;-1;Odense;5;-2;51,307;50,811;82;Bus;-;FYNBUS;;+4520475217;DEVICE;;X;
3-9-2017;Bus 920;61;8321;rsd-tb-8321;;;;;;355217061718830;26;1;0001;HaCon;Smart ITCS client;2.6.1;Nyborg Station (Nyborg Kommune);Nyborg Station (Nyborg Kommune);Faaborg Rtb. (Faaborg Midtfyn);Faaborg Rtb. (Faaborg Midtfyn);SCHEDULED;17:58;17:59;1;19:14;19:13;-1;Faaborg;3;-2;61,031;60,835;89;Bus;-;FYNBUS;;+4520472805;DEVICE;X;X;
3-9-2017;Bus 61;120;3521;ode-ke-3521;;;;;;355217060480689;25;2;0002;HaCon;Smart ITCS client;2.6.1;Højby Alle (Odense Kommune);Højby Alle (Odense Kommune);Stige (Odense Kommune);Stige (Odense Kommune);SCHEDULED;17:55;17:55;0;18:39;18:41;2;Stige;6;0;21,89;21,025;65;Bus;-;FYNBUS;;+4520449747;DEVICE;;X;
3-9-2017;Bus 41;187;3589;ode-ke-3589;;;;;;355217060484541;25;1;0002;HaCon;Smart ITCS client;2.6.1;Ørnevej (Odense Kommune);Ørnevej (Odense Kommune);Syddansk Universitet (Odense Kommune);Syddansk Universitet (Odense Kommune);SCHEDULED;17:47;17:48;1;18:38;18:41;3;Universitetet;5;-4;13,073;13,074;55;Bus;-;FYNBUS;;+4520453557;DEVICE;X;X;
3-9-2017;Bus 912;44;5344;lak-bh-5344;;;;;;355217060422509;28;2;0021;HaCon;Smart ITCS client;2.6.1;Bagenkop Rtb. (Langeland Kommune);Bagenkop Rtb. (Langeland Kommune);Rudkøbing Plads A (Langeland Kommune);Rudkøbing Plads A (Langeland Kommune);SCHEDULED;18:20;18:21;1;18:53;18:53;0;Rudkøbing;4;0;26,648;26,216;69;Bus;-;FYNBUS;;+4521306122;DEVICE;;X;
3-9-2017;Bus 140;124;8335;rsd-tb-8335;;;;;;355217061859451;26;2;0001;HaCon;Smart ITCS client;2.6.1;Banepl. Otterup (Nordfyn Kommune);Banepl. Otterup (Nordfyn Kommune);OBC Dannebrogsgade PL. H ank. (Odense Kommune);OBC Dannebrogsgade PL. H ank. (Odense Kommune);SCHEDULED;17:47;17:47;0;18:11;18:16;5;Odense;5;0;18,534;16,568;76;Bus;-;FYNBUS;;+4520473237;DEVICE;;X;
3-9-2017;Bus 30;84;3511;ode-ke-3511;;;;;;355217060461937;25;2;0002;HaCon;Smart ITCS client;2.6.1;Snedronningen / Seden Syd (Odense Kommune);Snedronningen / Seden Syd (Odense Kommune);OBC Plads B ank. (Odense Kommune);OBC Plads B ank. (Odense Kommune);SCHEDULED;17:49;17:50;1;18:11;18:14;3;Odense Banegård;3;0;7,618;7,618;56;Bus;-;FYNBUS;;+4520448666;DEVICE;;X;
3-9-2017;Bus 913;44;5342;lak-bh-5342;;;;;;355217062621363;28;2;0021;HaCon;Smart ITCS client;2.6.1;Hou / Lohals (Langeland Kommune);Hou / Lohals (Langeland Kommune);Rudkøbing Plads A (Langeland Kommune);Rudkøbing Plads A (Langeland Kommune);SCHEDULED;18:18;18:20;2;18:53;18:55;2;Rudkøbing;6;2;30,688;30,714;87;Bus;-;FYNBUS;;+4521308406;DEVICE;X;X;
3-9-2017;Bus 51;79;3517;ode-ke-3517;;;;;;355217060369015;25;1;0002;HaCon;Smart ITCS client;2.6.1;Rasmus Rask Skolen (Odense Kommune);Rasmus Rask Skolen (Odense Kommune);Agedrup (Odense Kommune);Agedrup (Odense Kommune);SCHEDULED;18:2;17:59;-3;19:12;19:11;-1;Agedrup;2;-5;26,15;26,09;63;Bus;-;FYNBUS;;+4520449447;DEVICE;;X;
3-9-2017;Bus 41;106;3586;ode-ke-3586;;;;;;355217060480762;25;2;0002;HaCon;Smart ITCS client;2.6.1;OBC Plads C afg. (Odense Kommune);OBC Plads C afg. (Odense Kommune);Bolbro (Odense Kommune);Bolbro (Odense Kommune);SCHEDULED;17:45;17:48;3;18:5;18:7;2;Bolbro;6;2;6,432;6,426;54;Bus;-;FYNBUS;;+4520452365;DEVICE;;X;
3-9-2017;Bus 61;131;3520;ode-ke-3520;;;;;;355217060403574;25;1;0002;HaCon;Smart ITCS client;2.6.1;Stige (Odense Kommune);Stige (Odense Kommune);Højby Alle (Odense Kommune);Højby Alle (Odense Kommune);SCHEDULED;17:57;17:59;2;18:44;18:46;2;Højby;5;1;22,492;23,185;68;Bus;-;FYNBUS;;+4520449668;DEVICE;;X;
3-9-2017;Bus 42;86;3585;ode-ke-3585;;;;;;355217060480648;25;2;0002;HaCon;Smart ITCS client;2.6.1;Syddansk Universitet (Odense Kommune);Syddansk Universitet (Odense Kommune);Ørnevej (Odense Kommune);Ørnevej (Odense Kommune);SCHEDULED;17:48;17:48;0;18:33;18:36;3;Tarup;7;-1;12,157;12,096;57;Bus;-;FYNBUS;;+4520452198;DEVICE;;X;
3-9-2017;Bus 29;45;3701;ode-ke-3701;;;;;;355217060483519;25;1;0002;HaCon;Smart ITCS client;2.6.1;Villestofte (Odense Kommune);Villestofte (Odense Kommune);OBC Plads A ank. (Odense Kommune);OBC Plads A ank. (Odense Kommune);SCHEDULED;17:40;17:40;0;18:11;18:9;-2;Odense Banegård;2;-2;12,065;11,216;60;Bus;-;FYNBUS;;+4520445376;DEVICE;;X;
3-9-2017;Bus 826;23;8463;mik-tb-8463;;;;;;355217063499595;26;1;0005;HaCon;Smart ITCS client;2.6.1;Brenderup Rtb. (Middelfart Kommune);Brenderup Rtb. (Middelfart Kommune);Middelfart Station (Middelfart Kommune);Middelfart Station (Middelfart Kommune);SCHEDULED;17:37;17:39;2;18:0;18:0;0;Middelfart;4;0;16,463;16,277;81;Bus;-;FYNBUS;;+4530362196;DEVICE;;X;
3-9-2017;Bus 195;105;8385;rsd-tb-8385;;;;;;355217061785110;26;1;0001;HaCon;Smart ITCS client;2.6.1;OBC Dannebrogsgade Pl. H (Odense Kommune);OBC Dannebrogsgade Pl. H (Odense Kommune);Nyborg Station (Nyborg Kommune);Nyborg Station (Nyborg Kommune);SCHEDULED;17:30;17:33;3;18:24;18:26;2;Nyborg;7;2;35,598;35,599;81;Bus;-;FYNBUS;;+4520475277;DEVICE;;X;
3-9-2017;Bus 91;93;3705;ode-ke-3705;;;;;;355217060483493;25;1;0002;HaCon;Smart ITCS client;2.6.1;Allesø (Odense Kommune);Allesø (Odense Kommune);Herluf Trolles Vej (Odense Kommune);Herluf Trolles Vej (Odense Kommune);SCHEDULED;17:32;17:33;1;18:10;18:10;0;Herluf Tr. Vej;5;0;16,781;16,176;68;Bus;-;FYNBUS;;+4520445834;DEVICE;;X;
3-9-2017;Bus 195;116;8387;rsd-tb-8387;;;;;;355217061718277;26;2;0001;HaCon;Smart ITCS client;2.6.1;Nyborg Station (Nyborg Kommune);Nyborg Station (Nyborg Kommune);OBC Dannebrogsgade PL. H ank. (Odense Kommune);OBC Dannebrogsgade PL. H ank. (Odense Kommune);SCHEDULED;17:33;17:33;0;18:26;18:28;2;Odense;6;-1;35,853;35,673;79;Bus;-;FYNBUS;;+4520475337;DEVICE;X;X;
3-9-2017;Bus 191;108;8338;rsd-tb-8338;;;;;;355217060483758;26;2;0001;HaCon;Smart ITCS client;2.6.1;OBC Dannebrogsgade Pl. H (Odense Kommune);OBC Dannebrogsgade Pl. H (Odense Kommune);Bogense Rtb. (Nordfyn Kommune);Bogense Rtb. (Nordfyn Kommune);SCHEDULED;17:30;17:32;2;18:11;18:12;1;Bogense;5;1;29,669;29,411;82;Bus;-;FYNBUS;;+4520454057;DEVICE;;X;
3-9-2017;Bus 141;88;8348;rsd-tb-8348;;;;;;355217061783693;26;2;0001;HaCon;Smart ITCS client;2.6.1;OBC Dannebrogsgade Pl. H (Odense Kommune);OBC Dannebrogsgade Pl. H (Odense Kommune);Faaborg Rtb. (Faaborg Midtfyn);Faaborg Rtb. (Faaborg Midtfyn);SCHEDULED;17:30;17:32;2;18:32;18:30;-2;Faaborg;3;-2;41,501;41,327;87;Bus;-;FYNBUS;;+4520473752;DEVICE;X;X;
3-9-2017;Bus 930;73;8361;rsd-tb-8361;;;;;;355217061858230;26;1;0001;HaCon;Smart ITCS client;2.6.1;Nyborg Station (Nyborg Kommune);Nyborg Station (Nyborg Kommune);Rudkøbing Plads B (Langeland Kommune);Rudkøbing Plads B (Langeland Kommune);SCHEDULED;17:30;17:30;0;18:53;18:55;2;Rudkøbing;9;-1;56,038;54,118;88;Bus;-;FYNBUS;;+4520474336;DEVICE;;X;
3-9-2017;Bus 130;52;8302;rsd-tb-8302;;;;;;355217061720018;26;2;0001;HaCon;Smart ITCS client;2.6.1;OBC Plads C afg. (Odense Kommune);OBC Plads C afg. (Odense Kommune);Assens Rtb. (Assens Kommune);Assens Rtb. (Assens Kommune);SCHEDULED;17:30;17:31;1;18:33;18:33;0;Assens;5;0;45,294;45,609;81;Bus;-;FYNBUS;;+4520471889;DEVICE;;X;
3-9-2017;Bus 920;60;8311;rsd-tb-8311;;;;;;355217061857992;26;2;0001;HaCon;Smart ITCS client;2.6.1;Faaborg Rtb. (Faaborg Midtfyn);Faaborg Rtb. (Faaborg Midtfyn);Kerteminde Rtb. (Kerteminde Kommune);Kerteminde Rtb. (Kerteminde Kommune);SCHEDULED;17:28;17:29;1;19:29;19:28;-1;Kerteminde;2;-13;84,333;83,93;89;Bus;-;FYNBUS;;+4520472301;DEVICE;X;X;
3-9-2017;Bus 141;97;8324;rsd-tb-8324;;;;;;355217061718780;26;1;0001;HaCon;Smart ITCS client;2.6.1;Faaborg Rtb. (Faaborg Midtfyn);Faaborg Rtb. (Faaborg Midtfyn);OBC Dannebrogsgade PL. H ank. (Odense Kommune);OBC Dannebrogsgade PL. H ank. (Odense Kommune);SCHEDULED;17:31;17:31;0;18:26;18:27;1;Odense;1;-1;41,518;41,381;82;Bus;-;FYNBUS;;+4520472881;DEVICE;;X;
3-9-2017;Bus 191;117;8330;rsd-tb-8330;;;;;;355217060426401;26;1;0001;HaCon;Smart ITCS client;2.6.1;Bogense Rtb. (Nordfyn Kommune);Bogense Rtb. (Nordfyn Kommune);OBC Dannebrogsgade PL. H ank. (Odense Kommune);OBC Dannebrogsgade PL. H ank. (Odense Kommune);SCHEDULED;17:46;17:46;0;18:26;18:26;0;Odense;2;-1;29,476;29,451;81;Bus;-;FYNBUS;;+4521306799;DEVICE;;X;
3-9-2017;Bus 130;53;8330;rsd-tb-8330;;;;;;355217060426401;26;1;0001;HaCon;Smart ITCS client;2.6.1;Assens Rtb. (Assens Kommune);Assens Rtb. (Assens Kommune);OBC Plads C ank. (Odense Kommune);OBC Plads C ank. (Odense Kommune);SCHEDULED;17:19;17:22;3;18:26;18:26;0;Odense;5;0;48,561;45,754;81;Bus;-;FYNBUS;;+4521306799;DEVICE;;X;
3-9-2017;Bus 62;50;3518;ode-ke-3518;;;;;;355217060480499;25;2;0002;HaCon;Smart ITCS client;2.6.1;Højby Alle (Odense Kommune);Højby Alle (Odense Kommune);Lumby (Odense Kommune);Lumby (Odense Kommune);SCHEDULED;17:25;17:26;1;18:9;18:13;4;Lumby;7;1;19,744;19,645;58;Bus;-;FYNBUS;;+4520449452;DEVICE;;X;
3-9-2017;Bus 151;68;8383;rsd-tb-8383;;;;;;355217061784733;26;2;0001;HaCon;Smart ITCS client;2.6.1;OBC Plads A afg. (Odense Kommune);OBC Plads A afg. (Odense Kommune);Assens Rtb. (Assens Kommune);Assens Rtb. (Assens Kommune);SCHEDULED;17:15;17:16;1;18:24;18:19;-5;Assens;3;-5;43,886;46,644;83;Bus;-;FYNBUS;;+4520475171;DEVICE;;X;
3-9-2017;Bus 111;42;8334;rsd-tb-8334;;;;;;355217061860186;26;2;0001;HaCon;Smart ITCS client;2.6.1;OBC Plads A afg. (Odense Kommune);OBC Plads A afg. (Odense Kommune);Faaborg Rtb. (Faaborg Midtfyn);Faaborg Rtb. (Faaborg Midtfyn);SCHEDULED;17:15;17:17;2;18:41;18:38;-3;Faaborg;4;-3;50,501;50,112;90;Bus;-;FYNBUS;;+4520473222;DEVICE;X;X;
3-9-2017;Bus 61;127;3516;ode-ke-3516;;;;;;355217060368975;25;1;0002;HaCon;Smart ITCS client;2.6.1;Stige (Odense Kommune);Stige (Odense Kommune);Højby Alle (Odense Kommune);Højby Alle (Odense Kommune);SCHEDULED;17:27;17:27;0;18:14;18:19;5;Højby;8;0;22,492;21,721;67;Bus;-;FYNBUS;;+4520449353;DEVICE;X;X;
3-9-2017;Bus 31;151;3511;ode-ke-3511;;;;;;355217060461937;25;1;0002;HaCon;Smart ITCS client;2.6.1;OBC Plads B afg. (Odense Kommune);OBC Plads B afg. (Odense Kommune);Snedronningen / Seden Syd (Odense Kommune);Snedronningen / Seden Syd (Odense Kommune);SCHEDULED;17:15;17:18;3;17:38;17:44;6;Seden Syd;6;3;8,486;8,374;58;Bus;-;FYNBUS;;+4520448666;DEVICE;;X;
3-9-2017;Bus 91;94;3901;ode-ob-3901;;;;;;355217060468536;33;2;0003;HaCon;Smart ITCS client;2.6.1;Herluf Trolles Vej (Odense Kommune);Herluf Trolles Vej (Odense Kommune);Allesø (Odense Kommune);Allesø (Odense Kommune);SCHEDULED;17:47;17:48;1;18:24;18:24;0;Allesø;4;0;16,196;16,079;70;Bus;-;FYNBUS;;+4520428395;DEVICE;;X;
3-9-2017;Bus 140;111;8336;rsd-tb-8336;;;;;;355217061717980;26;1;0001;HaCon;Smart ITCS client;2.6.1;OBC Dannebrogsgade Pl. H (Odense Kommune);OBC Dannebrogsgade Pl. H (Odense Kommune);Banepl. Otterup (Nordfyn Kommune);Banepl. Otterup (Nordfyn Kommune);SCHEDULED;17:15;17:17;2;17:41;17:47;6;Otterup;7;2;19,984;17,381;80;Bus;-;FYNBUS;;+4520473296;DEVICE;;X;
3-9-2017;Bus 150;147;8423;rsd-tb-8423;;;;;;355217062708079;26;1;0001;HaCon;Smart ITCS client;2.6.1;OBC Plads D afg. (Odense Kommune);OBC Plads D afg. (Odense Kommune);Kerteminde Rtb. (Kerteminde Kommune);Kerteminde Rtb. (Kerteminde Kommune);SCHEDULED;17:15;17:15;0;17:57;17:56;-1;Kerteminde;3;-1;20,415;20,316;71;Bus;-;FYNBUS;;+4521306284;DEVICE;X;X;
3-9-2017;Bus 40;31;3586;ode-ke-3586;;;;;;355217060480762;25;1;0002;HaCon;Smart ITCS client;2.6.1;Bolbro (Odense Kommune);Bolbro (Odense Kommune);OBC Plads C ank. (Odense Kommune);OBC Plads C ank. (Odense Kommune);SCHEDULED;17:21;17:21;0;17:41;17:42;1;Odense Banegård;3;0;5,299;5,095;51;Bus;-;FYNBUS;;+4520452365;DEVICE;;X;
3-9-2017;Bus 81;96;3565;ode-ke-3565;;;;;;355217060371680;25;2;0002;HaCon;Smart ITCS client;2.6.1;Fraugde (Odense Kommune);Fraugde (Odense Kommune);Bågøgade (Odense Kommune);Bågøgade (Odense Kommune);SCHEDULED;17:9;17:9;0;17:55;18:0;5;Skibhusene;6;0;16,111;16,523;63;Bus;-;FYNBUS;;+4520439138;DEVICE;;X;
3-9-2017;Bus 826;24;8463;mik-tb-8463;;;;;;355217063499595;26;2;0005;HaCon;Smart ITCS client;2.6.1;Middelfart Station (Middelfart Kommune);Middelfart Station (Middelfart Kommune);Brenderup Rtb. (Middelfart Kommune);Brenderup Rtb. (Middelfart Kommune);SCHEDULED;17:6;17:8;2;17:26;17:29;3;Brenderup;5;2;16,315;16,188;81;Bus;-;FYNBUS;;+4530362196;DEVICE;;X;
3-9-2017;Bus 81;75;3560;ode-ke-3560;;;;;;355217060480481;25;1;0002;HaCon;Smart ITCS client;2.6.1;Bågøgade (Odense Kommune);Bågøgade (Odense Kommune);Fraugde (Odense Kommune);Fraugde (Odense Kommune);SCHEDULED;17:15;17:15;0;17:58;18:5;7;Fraugde;8;-3;16,26;16,428;63;Bus;-;FYNBUS;;+4520454089;DEVICE;;X;
3-9-2017;Bus 53;44;3512;ode-ke-3512;;;;;;355217060461911;25;2;0002;HaCon;Smart ITCS client;2.6.1;Agedrup (Odense Kommune);Agedrup (Odense Kommune);Rasmus Rask Skolen (Odense Kommune);Rasmus Rask Skolen (Odense Kommune);SCHEDULED;17:14;17:15;1;18:22;18:22;0;Brændekilde;2;-5;25,798;22,282;64;Bus;-;FYNBUS;;+4520448891;DEVICE;;X;
3-9-2017;Bus 930;64;8369;rsd-tb-8369;;;;;;355217061718962;26;2;0001;HaCon;Smart ITCS client;2.6.1;Rudkøbing Plads B (Langeland Kommune);Rudkøbing Plads B (Langeland Kommune);Nyborg Station (Nyborg Kommune);Nyborg Station (Nyborg Kommune);SCHEDULED;17:6;17:7;1;18:20;18:19;-1;Nyborg;3;-3;53,534;53,644;89;Bus;-;FYNBUS;;+4520474758;DEVICE;X;X;
3-9-2017;Bus 150;160;8323;rsd-tb-8323;;;;;;355217061718772;26;2;0001;HaCon;Smart ITCS client;2.6.1;Kerteminde Rtb. (Kerteminde Kommune);Kerteminde Rtb. (Kerteminde Kommune);OBC Plads D ank. (Odense Kommune);OBC Plads D ank. (Odense Kommune);SCHEDULED;17:34;17:35;1;18:11;18:12;1;Odense;4;0;21,617;20,275;85;Bus;-;FYNBUS;;+4520472835;DEVICE;X;X;
3-9-2017;Bus 931;98;8351;rsd-tb-8351;;;;;;355217061784360;26;2;0001;HaCon;Smart ITCS client;2.6.1;Faaborg Rtb. (Faaborg Midtfyn);Faaborg Rtb. (Faaborg Midtfyn);Nyborg Station (Nyborg Kommune);Nyborg Station (Nyborg Kommune);SCHEDULED;17:13;17:13;0;18:50;18:49;-1;Nyborg;2;-1;63,775;63,801;88;Bus;-;FYNBUS;;+4520473854;DEVICE;X;X;
3-9-2017;Bus 31;88;3507;ode-ke-3507;;;;;;355217060368967;25;2;0002;HaCon;Smart ITCS client;2.6.1;Snedronningen / Seden Syd (Odense Kommune);Snedronningen / Seden Syd (Odense Kommune);Sanderum (Odense Kommune);Sanderum (Odense Kommune);SCHEDULED;17:17;17:17;0;18:9;18:10;1;Sanderum;4;-1;16,074;16,124;62;Bus;-;FYNBUS;;+4520447218;DEVICE;;X;
3-9-2017;Bus 31;153;3508;ode-ke-3508;;;;;;355217060403426;25;1;0002;HaCon;Smart ITCS client;2.6.1;Sanderum (Odense Kommune);Sanderum (Odense Kommune);Snedronningen / Seden Syd (Odense Kommune);Snedronningen / Seden Syd (Odense Kommune);SCHEDULED;17:16;17:16;0;18:8;18:12;4;Seden Syd;4;-7;16,994;16,77;70;Bus;-;FYNBUS;;+4520447705;DEVICE;;X;
3-9-2017;Bus 912;35;5344;lak-bh-5344;;;;;;355217060422509;28;1;0021;HaCon;Smart ITCS client;2.6.1;Rudkøbing Plads A (Langeland Kommune);Rudkøbing Plads A (Langeland Kommune);Bagenkop Rtb. (Langeland Kommune);Bagenkop Rtb. (Langeland Kommune);SCHEDULED;16:58;16:58;0;17:29;17:29;0;Bagenkop;2;0;26,067;25,189;68;Bus;-;FYNBUS;;+4521306122;DEVICE;;X;
3-9-2017;Bus 931;95;8360;rsd-tb-8360;;;;;;355217061858735;26;1;0001;HaCon;Smart ITCS client;2.6.1;Nyborg Station (Nyborg Kommune);Nyborg Station (Nyborg Kommune);Faaborg Rtb. (Faaborg Midtfyn);Faaborg Rtb. (Faaborg Midtfyn);SCHEDULED;17:0;17:0;0;18:40;18:38;-2;Faaborg;3;-3;63,864;63,931;83;Bus;-;FYNBUS;;+4520474307;DEVICE;;X;
3-9-2017;Bus 913;35;5342;lak-bh-5342;;;;;;355217062621363;28;1;0021;HaCon;Smart ITCS client;2.6.1;Rudkøbing Plads A (Langeland Kommune);Rudkøbing Plads A (Langeland Kommune);Hou / Lohals (Langeland Kommune);Hou / Lohals (Langeland Kommune);SCHEDULED;16:58;16:59;1;17:34;17:40;6;Lohals;6;1;30,907;30,529;87;Bus;-;FYNBUS;;+4521308406;DEVICE;;X;
3-9-2017;Bus 61;110;3520;ode-ke-3520;;;;;;355217060403574;25;2;0002;HaCon;Smart ITCS client;2.6.1;Højby Alle (Odense Kommune);Højby Alle (Odense Kommune);Stige (Odense Kommune);Stige (Odense Kommune);SCHEDULED;16:55;16:55;0;17:39;17:40;1;Stige;4;0;21,89;22,309;62;Bus;-;FYNBUS;;+4520449668;DEVICE;X;X;
3-9-2017;Bus 152;85;8376;rsd-tb-8376;;;;;;355217061785078;26;1;0001;HaCon;Smart ITCS client;2.6.1;Assens Rtb. (Assens Kommune);Assens Rtb. (Assens Kommune);OBC Plads A ank. (Odense Kommune);OBC Plads A ank. (Odense Kommune);SCHEDULED;16:52;16:53;1;18:11;18:7;-4;Odense;5;-4;48,622;48,01;90;Bus;-;FYNBUS;;+4520474835;DEVICE;;X;
3-9-2017;Bus 110;63;8333;rsd-tb-8333;;;;;;355217061859360;26;1;0001;HaCon;Smart ITCS client;2.6.1;Assens Rtb. (Assens Kommune);Assens Rtb. (Assens Kommune);OBC Plads A ank. (Odense Kommune);OBC Plads A ank. (Odense Kommune);SCHEDULED;16:54;16:55;1;18:11;18:10;-1;Odense;4;-1;51,307;50,828;81;Bus;-;FYNBUS;;+4520473195;DEVICE;;X;
3-9-2017;Bus 42;82;3589;ode-ke-3589;;;;;;355217060484541;25;2;0002;HaCon;Smart ITCS client;2.6.1;Syddansk Universitet (Odense Kommune);Syddansk Universitet (Odense Kommune);Ørnevej (Odense Kommune);Ørnevej (Odense Kommune);SCHEDULED;16:48;16:49;1;17:33;17:40;7;Tarup;8;1;12,157;12,14;53;Bus;-;FYNBUS;;+4520453557;DEVICE;;X;
3-9-2017;Bus 140;114;8336;rsd-tb-8336;;;;;;355217061717980;26;2;0001;HaCon;Smart ITCS client;2.6.1;Banepl. Otterup (Nordfyn Kommune);Banepl. Otterup (Nordfyn Kommune);OBC Dannebrogsgade PL. H ank. (Odense Kommune);OBC Dannebrogsgade PL. H ank. (Odense Kommune);SCHEDULED;16:46;16:46;0;17:11;17:13;2;Odense;2;0;18,534;17,357;80;Bus;-;FYNBUS;;+4520473296;DEVICE;X;X;
3-9-2017;Bus 21;88;3501;ode-ke-3501;;;;;;355217060468486;25;2;0002;HaCon;Smart ITCS client;2.6.1;Tornbjerg (Odense Kommune);Tornbjerg (Odense Kommune);Ubberud Skole (Odense Kommune);Ubberud Skole (Odense Kommune);SCHEDULED;17:15;17:16;1;18:9;18:11;2;Ubberud;6;-1;22,582;22,501;69;Bus;-;FYNBUS;;+4520430183;DEVICE;;X;
3-9-2017;Bus 21;73;3502;ode-ke-3502;;;;;;355217060468494;25;1;0002;HaCon;Smart ITCS client;2.6.1;Ubberud Skole (Odense Kommune);Ubberud Skole (Odense Kommune);Tornbjerg (Odense Kommune);Tornbjerg (Odense Kommune);SCHEDULED;17:13;17:13;0;18:10;18:11;1;Tornbjerg;5;-3;22,718;22,702;70;Bus;-;FYNBUS;;+4520430224;DEVICE;X;X;
3-9-2017;Bus 191;109;8338;rsd-tb-8338;;;;;;355217060483758;26;1;0001;HaCon;Smart ITCS client;2.6.1;Bogense Rtb. (Nordfyn Kommune);Bogense Rtb. (Nordfyn Kommune);OBC Dannebrogsgade PL. H ank. (Odense Kommune);OBC Dannebrogsgade PL. H ank. (Odense Kommune);SCHEDULED;16:46;16:47;1;17:26;17:29;3;Odense;5;0;29,476;29,415;81;Bus;-;FYNBUS;;+4520454057;DEVICE;X;X;
3-9-2017;Bus 41;100;3586;ode-ke-3586;;;;;;355217060480762;25;2;0002;HaCon;Smart ITCS client;2.6.1;OBC Plads C afg. (Odense Kommune);OBC Plads C afg. (Odense Kommune);Bolbro (Odense Kommune);Bolbro (Odense Kommune);SCHEDULED;16:45;16:45;0;17:5;17:7;2;Bolbro;4;0;6,432;6,497;50;Bus;-;FYNBUS;;+4520452365;DEVICE;X;X;
3-9-2017;Bus 61;119;3521;ode-ke-3521;;;;;;355217060480689;25;1;0002;HaCon;Smart ITCS client;2.6.1;Stige (Odense Kommune);Stige (Odense Kommune);Højby Alle (Odense Kommune);Højby Alle (Odense Kommune);SCHEDULED;16:57;16:57;0;17:44;17:54;10;Højby;10;0;22,492;21,632;63;Bus;-;FYNBUS;;+4520449747;DEVICE;;X;
3-9-2017;Bus 41;177;3585;ode-ke-3585;;;;;;355217060480648;25;1;0002;HaCon;Smart ITCS client;2.6.1;Ørnevej (Odense Kommune);Ørnevej (Odense Kommune);Syddansk Universitet (Odense Kommune);Syddansk Universitet (Odense Kommune);SCHEDULED;16:47;16:49;2;17:38;17:38;0;Universitetet;8;0;13,073;14,26;58;Bus;-;FYNBUS;;+4520452198;DEVICE;X;X;
3-9-2017;Bus 52;71;3513;ode-ke-3513;;;;;;355217060368785;25;1;0002;HaCon;Smart ITCS client;2.6.1;Rasmus Rask Skolen (Odense Kommune);Rasmus Rask Skolen (Odense Kommune);Bullerup (Odense Kommune);Bullerup (Odense Kommune);SCHEDULED;17:2;16:59;-3;18:11;18:12;1;Bullerup;12;-3;25,732;30,781;70;Bus;-;FYNBUS;;+4520449059;DEVICE;;X;
3-9-2017;Bus 191;100;8330;rsd-tb-8330;;;;;;355217060426401;26;2;0001;HaCon;Smart ITCS client;2.6.1;OBC Dannebrogsgade Pl. H (Odense Kommune);OBC Dannebrogsgade Pl. H (Odense Kommune);Bogense Rtb. (Nordfyn Kommune);Bogense Rtb. (Nordfyn Kommune);SCHEDULED;16:30;16:33;3;17:11;17:17;6;Bogense;10;3;29,669;29,384;82;Bus;-;FYNBUS;;+4521306799;DEVICE;X;X;
3-9-2017;Bus 195;97;8378;rsd-tb-8378;;;;;;355217061784949;26;1;0001;HaCon;Smart ITCS client;2.6.1;OBC Dannebrogsgade Pl. H (Odense Kommune);OBC Dannebrogsgade Pl. H (Odense Kommune);Nyborg Station (Nyborg Kommune);Nyborg Station (Nyborg Kommune);SCHEDULED;16:30;16:36;6;17:24;17:31;7;Nyborg;11;6;35,598;35,73;81;Bus;-;FYNBUS;;+4520475023;DEVICE;X;X;
3-9-2017;Bus 30;78;3511;ode-ke-3511;;;;;;355217060461937;25;2;0002;HaCon;Smart ITCS client;2.6.1;Snedronningen / Seden Syd (Odense Kommune);Snedronningen / Seden Syd (Odense Kommune);OBC Plads B ank. (Odense Kommune);OBC Plads B ank. (Odense Kommune);SCHEDULED;16:49;16:50;1;17:11;17:12;1;Odense Banegård;3;0;7,618;7,514;58;Bus;-;FYNBUS;;+4520448666;DEVICE;;X;
